154,"[10692, 84, 81, 33, 81, 7761, 213, 78, 79, 18, 78, 26, 127, 73, 73, 234, 33, 187, 33, 839, 18, 79, 11488, 33, 73, 73, 79, 187, 824, 8052, 4730, 447, 81, 79, 287, 73, 6628, 79, 387, 84, 2377, 4532, 2469, 210, 73, 387, 81, 81, 13, 79, 84, 79, 195, 306, 2244, 2469, 839, 18, 824, 2520, 185, 1223, 389, 6170, 2012, 56, 79, 824, 554, 73, 73, 79, 83, 84, 79, 79]"
155,"[209, 389, 1447, 195, 24, 24, 79, 306, 79]"
156,[78]
157,"[209, 1586, 3363, 625, 1023, 24, 24, 892, 10365, 24, 505, 4350, 25, 641, 526, 25, 508, 85, 24, 167, 1028, 85, 134, 24, 39, 2691, 228, 24, 4560, 39, 6450, 24, 4343, 25, 4927, 371, 401, 1550, 25]"
158,[3911]
159,"[8952, 275, 16, 79, 78, 16, 1040, 1100, 1023, 16, 25, 73, 6171, 121, 9764, 25, 503, 11798, 735, 73, 275, 16]"
161,"[308, 508, 839, 39, 39, 308, 508, 238, 508]"
162,"[14, 26, 425, 33, 87, 14, 213, 26]"
163,"[696, 387, 9793, 75, 73, 49, 75, 213, 1950, 247, 7957, 195, 387, 73, 247, 229, 247, 192, 73, 192, 75, 387, 73, 88, 4156, 73, 73, 9640, 192, 75, 387, 88]"
165,[309]
166,"[79, 73, 6172, 9961, 81, 130, 79, 84, 2068, 78, 839, 79, 73]"
167,"[347, 39, 6546, 39, 3605, 8317, 39, 228, 234, 3202, 347]"
170,"[81, 3333, 78]"
171,"[1880, 84, 127, 4771, 73]"
172,"[73, 73, 79, 8711, 73, 73, 79, 352, 2191, 130, 3375, 130, 73, 81, 130, 2887, 127, 73]"
173,"[73, 73, 955, 526, 1382, 78, 195, 389, 73, 1851, 389, 79, 837, 11900, 6170, 79, 84, 78, 78, 79, 73, 79, 73, 78, 79, 81, 389, 79, 826, 81, 79, 81, 9945, 210, 389, 185]"
174,"[90, 564, 6258, 18, 187]"
175,"[21, 90, 90, 23, 10533, 14]"
176,"[25, 7948, 73, 386, 25, 72, 12056, 386, 4955, 735, 386, 10233, 1071, 73]"
180,"[73, 4141, 25, 505, 24, 130]"
181,"[1797, 82, 1]"
182,"[79, 842, 81, 81, 3907, 389, 84, 3869, 79, 389, 81, 389, 79, 494, 79, 13, 81, 79, 73, 389, 824, 989, 500, 389, 81, 389, 389]"
183,"[1771, 8304, 508, 85, 18, 85, 8309, 8307]"
184,"[134, 73, 1354, 210, 134, 109, 210]"
185,[109]
186,"[78, 79]"
187,"[960, 74, 17, 824, 16, 16, 16, 74, 1212, 16, 514, 16, 3443, 18, 25, 662, 9366, 24, 24, 16, 1100, 24]"
188,"[76, 76, 76, 739, 76, 1889, 5, 76, 1889]"
189,"[73, 962]"
190,"[84, 195, 78, 134, 56, 78, 839, 4952, 79, 387, 7319, 285, 78, 78, 412, 81, 78, 387, 88, 81, 195, 78, 79, 13, 73, 6103, 799, 18, 81, 2075, 2938, 662, 79, 78, 81, 79, 72, 81, 84, 387, 78, 662, 793, 234, 8830, 79, 72, 78, 2887, 213, 81, 195, 306, 81, 79, 191, 79, 1097, 79]"
191,"[24, 81, 730, 73, 321, 78, 81, 513, 79, 13, 24, 762, 719, 78, 8308, 79, 5302, 486, 78, 78, 3572, 213, 78, 213]"
192,"[8506, 24, 73, 134, 192, 352, 231, 24, 352, 735, 210]"
193,"[17, 17, 16, 16, 6871, 25, 25, 824, 424, 24]"
195,"[185, 95, 84, 330, 79, 296, 11130]"
196,"[292, 292, 134, 84, 292, 292, 824]"
197,"[88, 33, 829, 33, 829, 73, 25, 6628, 9825, 73, 33, 79, 370, 829, 231]"
198,"[1, 2, 177, 79, 177, 1, 661, 73, 1, 2, 370, 386, 2426, 3631, 177, 73, 2, 2142, 1, 1, 79]"
199,"[127, 84, 285, 87, 611, 73, 79, 757, 10691, 84, 73, 229, 296, 79, 8621, 210]"
200,"[6482, 481, 182, 2407]"
202,"[79, 352, 78, 352, 850, 79, 95]"
203,"[352, 389, 3375, 192, 73, 78, 84, 389, 6813, 73, 6253, 78, 7800, 275, 78, 389, 389, 81, 81, 389]"
204,"[4328, 134, 11616, 81, 5651, 81, 526, 134, 9821, 185]"
205,"[4606, 185, 134, 824, 24]"
206,"[73, 292, 79, 73, 79, 1710, 159, 81, 826, 10534, 185, 81, 191, 73, 33, 73, 210]"
207,"[195, 81, 84, 736, 78, 3834, 78, 195, 7091, 6934, 81, 195, 195, 84, 84, 84, 81, 512, 3831, 73, 121, 78, 824, 84, 127, 79, 195, 84, 210, 84, 84, 195, 84, 81, 81, 81, 79, 84, 6806, 388]"
208,"[1535, 84, 73, 389, 79]"
209,"[79, 79, 176, 306, 73, 182, 194, 79, 181, 508, 6070, 3292, 73, 73, 109, 73]"
210,"[389, 81, 127, 81, 4289, 81, 10691, 4773, 73, 73, 6482]"
211,"[2726, 11792, 292, 292, 81, 81, 8857, 73]"
212,"[247, 134, 247, 2192, 6711, 192, 79, 700, 185, 192, 192, 192, 134, 134, 247, 292, 292, 192, 829]"
214,"[120, 4289, 210, 79]"
215,"[824, 78, 134, 73, 79, 6804, 79, 839, 73, 87, 13, 11013, 184, 6795, 780, 134]"
216,"[292, 935, 824]"
217,"[3588, 73, 84, 1911, 935, 73, 296, 73, 191, 6724, 79, 81, 84, 79, 81, 8705, 79, 4290, 73, 231]"
218,[11877]
219,"[292, 81, 2064, 824]"
220,"[73, 79, 182, 78, 6103, 79, 8300, 73, 8301, 79, 7952, 181, 127, 6986, 73, 73, 73, 127, 73, 73, 1354, 10537, 508, 185, 238, 72, 78, 1892]"
221,"[296, 9821, 73, 2377, 824, 73, 84, 127, 79, 306, 389, 195, 8508, 724]"
222,"[81, 964, 79, 79, 79, 78, 935, 79, 9662, 84, 285, 959]"
223,"[84, 393, 306]"
225,"[81, 81, 84, 81, 81, 4289, 79, 84, 81, 275, 79, 73, 84, 123, 84, 8061, 210, 84, 2752, 285, 79, 11899, 4530, 81, 9472]"
226,"[78, 306, 79, 78, 79, 127, 73, 249, 78, 79, 73, 33]"
227,"[195, 73, 247, 134, 185, 4934, 275, 73, 73, 247, 195, 195, 5307, 192, 192, 73, 192, 108, 14, 195, 24, 799, 88, 73, 8519, 24, 192, 33, 73, 192, 73, 81, 9172, 363, 528, 387, 735, 192, 247, 192, 389, 695, 5305, 7191, 195, 641, 1560, 4141, 128, 73, 292, 192, 24, 24, 826, 108, 11877, 247, 3869, 247]"
228,"[73, 73, 79, 84, 84, 249, 84, 184, 829, 249, 824, 8516, 81, 84, 8716, 127]"
229,"[84, 16, 6976, 8242, 16, 81, 78, 6934, 81, 213, 79, 81, 109, 210, 81, 1911, 84, 9419, 73, 6763, 897, 389, 181, 195, 78, 364, 79, 73, 73, 1354, 84, 24, 73, 18, 370, 127, 4530]"
230,"[181, 73, 181, 73, 169, 169, 4952, 182, 78, 352, 182, 181, 181, 216, 181, 8310, 13, 181, 182, 24, 73, 10232, 81, 285, 181, 79, 1754, 182]"
231,"[134, 9172, 81]"
232,[611]
233,"[61, 61, 807, 79, 56, 4896, 189, 4518, 61, 14, 61, 18, 18, 61, 1836, 234, 816, 352, 481, 11485]"
234,"[79, 780, 24, 170, 285, 170, 81, 73, 72, 79, 170, 78, 8739, 850, 73, 170, 25, 170, 78, 170, 170, 79, 79, 170, 79, 73, 78, 306, 793, 73, 81, 170, 1735, 79]"
235,"[134, 79, 79, 2115]"
236,"[81, 79]"
237,"[18, 79, 18, 79, 18, 39, 47, 33]"
238,"[79, 21, 105, 285, 18, 13, 21, 309, 33, 8730, 14, 352, 21, 6957, 13, 18, 102, 801, 21, 13, 12642, 79, 18, 18, 21, 15, 13, 9111, 15, 15]"
239,[102]
240,[304]
241,"[3174, 24, 167, 24, 49, 11280, 134, 701]"
245,"[311, 265, 265, 1468, 311]"
246,"[130, 1627, 693, 406]"
247,[640]
248,"[3539, 3536, 3557, 2246]"
249,"[127, 2025]"
250,"[311, 311, 247, 7865, 311, 311, 73, 5104]"
251,"[3185, 625, 231, 231, 25, 1965, 1032, 508, 2806]"
252,"[167, 167, 11956]"
253,"[192, 611, 8595, 25, 511, 352, 25, 73, 192, 1287, 24, 24]"
256,"[127, 73]"
257,"[936, 130, 210, 167, 774, 130, 1632, 1023, 9727, 352, 352, 213, 11011, 371, 936, 130, 130, 625, 24, 208, 130, 625, 625, 7938, 24, 1735, 346, 130, 1084, 24, 24, 1630, 730, 9943, 39, 304, 130, 2380, 641, 3360, 2097, 216, 2700]"
258,"[501, 625]"
260,[238]
261,"[823, 693, 432]"
262,"[3179, 130, 824, 231, 49, 11272, 839]"
263,[83]
265,"[557, 1086, 611, 1955, 1355, 352, 642, 698, 49, 24, 231, 24, 2734, 1466, 824, 4346, 508, 184, 24, 4341, 352]"
266,"[134, 216, 238, 3175, 625]"
267,"[4883, 3547, 3539, 3534, 5372, 5368, 102, 3543, 5390, 123, 352, 11974]"
268,[6626]
270,[2850]
271,"[287, 3542, 5374, 10365, 713, 8468, 550, 5394]"
272,"[216, 130]"
276,"[3550, 122, 103, 527]"
278,"[527, 370, 102, 1911]"
279,"[3375, 238, 3177, 167, 5428, 130, 3185]"
283,"[508, 693, 24, 823, 693, 49, 4052, 508, 4720]"
285,"[49, 4523, 2726, 103, 238, 39, 167, 3187, 238, 73, 203, 24, 1268, 25, 102, 238, 130, 167, 1492]"
286,"[265, 7865]"
287,"[216, 49, 625, 102, 228, 130, 3185, 1086, 640]"
288,"[24, 238, 167, 39, 231, 39, 831, 311, 167, 234, 167, 18, 39, 304, 130, 3178, 228, 210, 1490, 234, 346, 24, 167, 167, 24, 232, 1455, 11145, 216, 989, 9560, 8308, 24, 234, 130, 167, 130, 5326, 102, 5972, 167, 128, 231, 675, 2463, 39, 167, 9442, 234, 2522, 9427, 5878, 508, 49, 130, 24, 24, 509, 2785, 128]"
289,"[636, 3999, 10686, 24, 130, 1238, 49, 130, 362, 130, 24, 1319, 364, 797, 130, 8738, 238, 24, 2866, 686, 39, 346, 835, 238, 39, 1212, 352, 8503, 354, 6044, 1673, 130, 130, 213, 213, 209, 24, 39, 209, 8454, 209, 8002, 636, 209, 3187, 73, 24, 238, 209, 636, 447, 686, 730, 2934, 24, 216, 24, 210, 10046, 130, 4970, 527, 39, 1753, 657, 2224, 238, 11185, 234, 209, 4162, 8200, 39, 4587, 481, 234, 130, 346, 346, 216, 8453, 39, 24, 8423, 234]"
290,"[12307, 24, 24, 216, 130, 784, 24, 7938]"
291,"[184, 159, 130, 5819, 109, 109, 24, 130, 24, 184, 3398, 24, 1238, 182, 12021, 24, 1237, 639, 2220, 8305, 24, 231]"
292,"[766, 210, 4073, 208, 200, 24, 5765, 667, 352, 689, 4721, 9974, 209, 665, 670, 662, 625, 512, 1249, 349, 508, 5818, 8312, 664, 238, 24, 6041, 232, 24, 790, 346, 24, 4367, 304, 130, 664, 6752, 1091, 6749, 666, 24, 24, 730, 640, 234, 2349, 24, 24, 73, 481, 49, 730, 1086, 364, 200, 200, 9479, 229, 134, 130, 24, 6044, 73, 625, 206, 130, 642, 201, 810, 134, 669, 24, 664, 214, 238, 130, 213, 130, 39, 352, 24]"
293,"[499, 39, 8301, 393, 1249, 130, 5992, 7383, 11956, 3364, 73, 5992, 9763, 10388, 1352]"
294,"[1489, 1096, 3176, 3572, 24, 49, 400, 24, 213, 167, 167, 10051, 195]"
295,"[208, 2806, 102, 4283, 371, 839, 209, 238, 134, 625, 238, 49, 3688, 102, 640, 12022, 3179, 701, 5258, 24, 24, 184, 102, 167, 49, 24, 24, 3412, 625, 39, 24, 658, 39, 39, 632, 167, 39, 167, 228, 12025, 102]"
296,"[39, 195, 8450, 8516, 24, 228, 24, 24, 364, 127, 131, 130, 24, 640]"
297,"[73, 73]"
298,"[202, 1426, 81, 24, 1368, 134, 134, 389, 11878, 130, 24, 130, 24, 134, 24, 130, 389, 121, 130]"
299,"[308, 1122, 167, 39, 24, 24, 24, 24, 130, 3186, 346, 1970, 167, 39, 130]"
300,"[81, 24, 130, 202, 73, 84, 200, 8516, 24, 98, 730, 24, 134, 228, 508, 130, 6123, 81, 354, 781, 73, 10990, 73, 81, 24, 39, 130, 234, 81, 39, 228, 109, 657, 206, 657, 81, 109, 24, 772, 130, 199, 24, 784, 134, 109, 8304, 24, 3979, 193, 354, 81]"
301,"[625, 167, 130, 208, 625, 526, 238, 83, 625, 625, 625, 3029, 304, 730, 130, 512]"
302,"[109, 216, 167, 701, 232, 24, 181, 481, 24, 3181, 130, 73, 640, 511, 130, 130, 346]"
304,"[784, 1753, 1352, 4620, 24]"
305,"[24, 8002, 24]"
306,"[102, 304, 102, 102, 102, 24, 39, 1357, 24, 304, 12290, 24, 285, 102, 103, 231]"
307,"[109, 24, 49]"
308,"[24, 24]"
310,"[39, 39, 24, 24, 24, 79, 39, 49, 508, 7908, 24, 134, 364, 234, 292, 1490, 130, 24, 611, 3188, 24, 7894, 238, 130, 185]"
311,"[130, 346, 195, 8711, 130, 8303, 662, 167, 2785, 8301, 167, 1671, 134, 508, 625, 24, 8002, 5292]"
312,"[24, 39, 167]"
313,"[130, 12292, 784]"
314,"[39, 102, 3534, 9999, 39, 24, 39, 167, 527, 130, 13, 130, 102, 346, 24, 130]"
316,"[213, 10116, 234, 134, 79, 11499, 4722, 49, 184, 12022, 1753, 1445, 526, 1368, 24, 5301, 79, 109, 73]"
317,"[130, 641, 134, 9732, 2337, 238]"
318,"[285, 3869, 109, 49, 73, 24, 39, 10386, 167, 1204, 130, 24, 208, 39, 206, 234, 24, 234, 184, 4726, 39, 39, 18, 130, 483, 230, 1218, 73, 508, 8300, 216, 405, 1447, 238]"
319,[130]
320,"[8308, 49, 346, 346, 6112, 130, 210, 24]"
321,"[8314, 508, 1237, 109, 109, 24]"
322,"[167, 625, 234, 304]"
323,"[24, 228, 18, 349]"
324,"[730, 202, 24, 39, 850, 84, 79]"
325,"[285, 130, 405, 24, 354, 24, 213, 7512, 7080, 24, 202, 3034, 11956, 206, 8200, 213, 2887, 39]"
327,"[483, 285, 103, 167, 304, 2279, 167, 102, 167, 508]"
328,"[187, 4283, 39, 39, 18, 570, 18, 232, 238, 39]"
329,"[210, 181, 625, 642, 2785, 167, 24, 24, 24, 304, 238, 167, 306, 24, 210, 206, 405, 1491]"
330,"[1083, 102, 304, 102, 304]"
331,"[78, 210, 134, 102, 167, 3028, 102, 2700, 285, 1368, 8397, 5384, 12021, 167]"
332,"[130, 701, 24, 3188, 771, 167, 167, 364]"
333,"[228, 785, 364, 730, 109, 346, 24, 228, 130, 3822, 24, 210, 611, 39, 354, 3183, 130, 611, 3458, 24, 346, 206, 24, 24, 5792, 39, 181, 130, 839, 3397, 24, 49, 206, 354, 109, 181, 824, 109, 24]"
334,[30]
335,[2689]
339,[7938]
340,"[24, 24, 25, 39, 25, 73, 216, 4902, 209, 4902, 24, 7734, 814, 208, 238]"
342,"[130, 134, 12288, 24, 13, 130, 825, 130]"
344,"[8302, 134, 508, 130, 193, 285, 24, 791, 724, 206, 193, 1671, 683, 421, 49, 231, 730, 73, 3241, 130, 670, 730, 134, 193, 287, 24, 346, 11349, 49, 839, 791, 12022, 208, 1771, 683, 730]"
346,[296]
348,[9829]
349,"[167, 706, 130, 24, 167, 39, 216, 102, 8306, 24, 3030, 39, 304, 509, 3403, 508, 24, 481, 24]"
350,"[507, 102, 130, 210]"
351,[11499]
352,"[24, 11157, 130, 662, 662]"
354,"[8450, 30]"
355,"[134, 824, 508, 134, 134, 24, 1354, 84, 306, 79, 2115, 127]"
356,"[9983, 352]"
359,"[73, 130]"
360,"[24, 230, 524, 7899, 1871, 130]"
362,"[130, 81, 526, 526]"
364,"[193, 1096]"
366,"[24, 185, 13, 6171, 1492, 292, 824, 7648, 781, 268, 185, 24]"
369,[145]
370,"[9639, 191, 839]"
371,"[182, 78, 78, 183]"
374,"[541, 3380, 526, 7140, 24]"
375,"[4739, 159, 11778, 1316, 724, 130, 2668]"
376,"[541, 159]"
377,"[109, 72, 78, 79, 1366, 18, 78, 210, 216, 210, 78, 78, 73, 177, 1359, 801, 210, 73, 73, 7070, 177, 73, 177, 191, 232, 103, 79, 177, 216, 177, 198, 78, 177]"
378,"[130, 346, 179, 130, 49, 206, 78, 839, 78, 190, 73, 184, 213, 7, 5001, 190, 481, 1, 213, 73, 73, 1, 179, 730, 7, 190, 73]"
379,"[130, 140, 83]"
380,"[292, 292, 73]"
381,"[164, 306, 996]"
382,[141]
383,"[127, 181, 194, 11439, 181, 79, 216, 181, 182, 79]"
384,[134]
385,"[541, 541]"
386,"[130, 9766, 8304, 230, 130, 130, 18, 1237, 90, 130, 570]"
387,[996]
389,"[3599, 23, 853, 2068, 14, 13, 185, 23, 14, 130, 853, 1355]"
390,"[364, 139]"
393,"[364, 200]"
396,"[139, 541]"
397,"[127, 137, 139, 2658]"
399,"[6203, 9075]"
403,"[78, 24, 73, 9506, 79, 78, 73, 109, 306, 79, 169, 79, 176]"
405,"[79, 234, 24, 78, 706, 1240]"
407,"[14, 33, 3651, 541, 3652]"
408,"[78, 78, 72]"
409,"[306, 996, 8408, 164]"
410,"[145, 996, 147]"
412,"[8554, 169, 839, 5804, 169, 72, 9185, 79, 7111, 79, 216, 73, 181, 182, 24, 169, 7109, 78]"
413,[996]
415,[30]
416,"[165, 127, 73, 79, 84]"
418,"[33, 33, 81, 87, 14, 1995, 821, 1945, 1995, 5778, 56, 3829, 393, 87, 33, 87, 7659, 14, 33, 81, 1943, 46, 191, 79, 79, 81, 1995, 26, 4605, 213, 81]"
419,"[7088, 84, 79]"
420,"[730, 79]"
421,"[265, 306, 823]"
422,"[84, 79, 127]"
423,"[13, 81, 839, 81, 79, 3113, 10164, 134, 79, 393, 195, 3828, 81, 526, 730, 935, 7588, 24, 130]"
424,"[73, 2008, 72, 84, 81, 16, 2012, 81, 73, 81, 81, 3829, 7439, 508, 73, 213, 73, 81, 123, 84, 109, 81, 78, 73]"
425,"[79, 4435, 16, 84, 249, 39, 1865, 79, 130, 81, 9172, 11934, 79, 79, 3869, 127, 79, 12287, 79, 81]"
426,"[292, 84, 130, 296, 127, 296]"
427,"[11337, 195, 195, 2545, 84]"
428,"[73, 81, 195, 389, 306, 1354, 195, 724, 79, 10589, 3248, 195, 503, 79, 81]"
429,"[25, 25, 389, 134, 16, 195, 81, 25, 6794, 73, 275, 79, 16, 81, 8392, 19, 78, 16, 16, 10559, 191, 25, 121, 81]"
430,"[195, 2752, 296, 507, 9821, 81, 8061, 195, 9769, 195, 296, 26, 165]"
431,[611]
432,"[195, 81, 84, 10533, 78, 195, 84, 84, 79, 81]"
433,"[81, 11798, 191, 84, 87, 10490, 611, 15]"
434,"[127, 78, 9817, 4289, 79, 216]"
436,"[6934, 364, 78, 76, 134, 352, 78, 170, 79, 73, 78, 78, 79, 285, 3829, 73, 79, 84]"
437,"[292, 292, 3175, 81, 526, 81, 826, 134]"
438,[432]
439,"[693, 406, 79, 81, 693, 693]"
440,"[81, 33, 33, 3680, 84, 2609, 13, 88, 8377, 84, 2204, 8376, 81, 84, 33, 11878]"
441,"[181, 25, 233, 78, 8959, 957, 275, 79, 961, 79, 181, 16, 11265, 4356, 81]"
442,"[79, 292]"
443,"[11667, 79, 296]"
444,"[14, 1995, 33]"
445,"[292, 234, 213, 185]"
446,[216]
447,[311]
450,"[575, 79, 275, 3572]"
453,"[73, 170, 170, 11877, 78]"
454,"[213, 81, 1995]"
455,"[8300, 24, 364, 24, 24, 24, 10597, 39, 24, 6155, 24, 8450, 306, 10297, 352, 231]"
456,"[1753, 24, 306, 1754, 8303, 24, 2252]"
457,"[1764, 24]"
458,"[24, 10183, 1513, 39, 206, 511, 642, 103, 206, 207, 167]"
459,"[39, 347, 306]"
460,"[79, 102]"
461,"[24, 642, 633, 130, 232, 10990, 1646, 130, 8318, 742, 8304, 39, 229, 24, 24, 9774, 683, 5244, 8305, 24, 767, 24, 24, 633, 8498, 405, 405, 642, 790, 9345, 232, 671, 777, 109, 39]"
462,"[230, 231, 24, 24, 839, 10386]"
463,"[73, 79, 24]"
464,"[228, 1212, 1447, 3252, 216, 706, 24, 6486, 2352, 386, 232, 39, 481, 79, 18, 81, 199, 187, 184]"
465,"[508, 73, 350, 6716, 4613, 7495, 6910, 39, 4725, 49, 364, 641, 247, 216, 231, 130, 24, 130]"
466,"[39, 24, 18, 18, 39, 39, 1650, 24, 24, 781, 39, 777, 18, 4283, 1237, 228, 730, 130, 109]"
467,"[39, 24, 500, 306, 4721, 187, 4720, 306]"
468,"[24, 213, 167, 304, 508, 2726, 8450, 167]"
469,[24]
470,"[1249, 81, 1753, 1646, 185, 81, 10453, 24]"
471,"[3008, 81, 6063, 39, 39, 12304]"
472,"[352, 73, 512, 73, 623, 78, 210, 78, 72, 73, 78, 73]"
474,"[24, 306, 526, 1087]"
475,"[4988, 200, 238, 103, 3536, 102, 4980, 1423, 102, 103, 304, 103, 4989, 103, 7767, 304, 1366, 370, 103, 2511, 103, 1392, 364, 4984, 5276, 1102, 1911, 167, 103, 134, 1392]"
476,[24]
479,"[2638, 9192, 24, 10116]"
481,"[7104, 73, 11698, 1648, 79, 78, 78, 206, 176, 11712, 176, 169, 6128, 169, 181, 181, 73, 306, 306, 182, 206, 73, 1663, 79, 11719]"
482,[3182]
484,"[167, 625, 625]"
485,"[39, 3008, 7736, 167, 824, 130, 130, 105]"
486,"[79, 481, 412, 176, 78, 73, 137, 79, 176, 512, 127, 81, 79, 73, 4356, 73, 662, 662, 73, 73, 2315, 79, 229, 306, 79, 207, 79]"
487,"[179, 74, 1488, 130, 79, 611, 130, 61, 130, 1739]"
488,"[839, 79, 72, 78, 78, 72, 78, 78]"
